utterance_id,speaker_id,speaker_role_raw,utterance,Comment,,Comments,session_id,annotation1,annotator_name1,annotation2,annotator_name2,Diff_annotations
32321,MOT,mother,oh,,,,Theotime/239b.cha,1,clara,1,Lara,
32322,CHI,target_child,ça va bien,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32323,MOT,mother,alors tu as passé de bonnes vacances?,,,,Theotime/239b.cha,1,clara,1,Lara,
32324,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32325,MOT,mother,oui?,,,%sit  Mot s'assoie et fait semblant de parler au téléphone /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32326,CHI,target_child,allo,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32327,CHI,target_child,ça va bien,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32328,MOT,mother,allo,,,,Theotime/239b.cha,1,clara,1,Lara,
32329,MOT,mother,ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32330,CHI,target_child,ah,,,%act  Tim pose le téléphone puis le tend vers Mot /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32331,CHI,target_child,ai tout fini là,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32332,MOT,mother,allo allo allo?,,,,Theotime/239b.cha,1,clara,1,Lara,
32333,MOT,mother,plus personne,,,,Theotime/239b.cha,1,clara,1,Lara,
32334,MOT,mother,Tim tu es toujours là,,,,Theotime/239b.cha,1,clara,1,Lara,
32335,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32336,MOT,mother,oui?,,,,Theotime/239b.cha,1,clara,1,Lara,
32337,MOT,mother,hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32338,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32339,MOT,mother,bon il y a un problème avec la ligne hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32340,MOT,mother,hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32341,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32342,MOT,mother,tu me prêtes ton téléphone?,,,,Theotime/239b.cha,1,clara,1,Lara,
32343,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32344,CHI,target_child,tiens,,,%act  Tim donne le téléphone à Mot /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32345,MOT,mother,merci,,,,Theotime/239b.cha,1,clara,1,Lara,
32346,MOT,mother,www,,,%act  Mot fait semblant de composer un numéro /Theotime/239b.cha,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32347,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32348,CHI,target_child,yyy pour passer,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32349,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32350,CHI,target_child,ça et ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32351,CHI,target_child,les bleus,,,%act  Tim montre l'écran du téléphone /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32352,MOT,mother,faut mettre d'abord les bleus?,,,,Theotime/239b.cha,1,clara,1,Lara,
32353,MOT,mother,ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32354,MOT,mother,j'aurais du mal hein,,,%sit  Mot joue avec le jeu sur le téléphone Tim regarde se que fait Mot /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32355,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32356,MOT,mother,regarde,,,,Theotime/239b.cha,1,clara,1,Lara,
32357,MOT,mother,oh presque,,,,Theotime/239b.cha,1,clara,1,Lara,
32358,CHI,target_child,vert,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32359,CHI,target_child,c'est vert,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32360,MOT,mother,bien,,,,Theotime/239b.cha,1,clara,1,Lara,
32361,CHI,target_child,yyy yyy,,,%act  avance et recule son camion /Theotime/239b.cha,Theotime/239b.cha,NA,clara,MOT,Lara,
32362,CHI,target_child,Aglaë,,,,Theotime/239b.cha,TOY,clara,MOT,Lara,
32363,CHI,target_child,conduit yyy là Aglaë,,,%act  parle à sa poupée /Theotime/239b.cha,Theotime/239b.cha,TOY,clara,MOT,Lara,
32364,MOT,mother,et c'est pas la xxx aussi?,,,,Theotime/239b.cha,1,clara,1,Lara,
32365,MOT,mother,comme euh comme celle d' Ame?,,,,Theotime/239b.cha,1,clara,1,Lara,
32366,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32367,CHI,target_child,ouais,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32368,CHI,target_child,yyy Amé,,,%com interferences /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32369,CHI,target_child,tu retournes ça,,,%act  tourne la clef du camion /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32370,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32371,CHI,target_child,yyy retourne ça,,,%act  essaie de montrer à sa poupée comment marche le camion /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32372,MOT,mother,c'est pas là,,,,Theotime/239b.cha,1,clara,1,Lara,
32373,CHI,target_child,Aglaë,,,,Theotime/239b.cha,TOY,clara,MOT,Lara,
32374,CHI,target_child,Aglaë,,,,Theotime/239b.cha,TOY,clara,MOT,Lara,
32375,MOT,mother,www,,,,Theotime/239b.cha,NA,clara,NA,Lara,
32376,INV,investigator,www,,,,Theotime/239b.cha,NA,clara,NA,Lara,
32377,CHI,target_child,tourne  tourne ça,,,%act  berce sa poupée sur le camion /Theotime/239b.cha,Theotime/239b.cha,TOY,clara,SELF,Lara,
32378,CHI,target_child,yyy tourne ça,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32379,CHI,target_child,yyy,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32380,CHI,target_child,yyy,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32381,CHI,target_child,yyy,,,%sit  Tim se lève et pousse la voiture avec le bébé /Theotime/239b.cha,Theotime/239b.cha,TOY,clara,SELF,Lara,
32382,MOT,mother,elle a mis son pyjama Aglaë?,,,,Theotime/239b.cha,1,clara,1,Lara,
32383,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32384,MOT,mother,mh?,,,,Theotime/239b.cha,1,clara,1,Lara,
32385,CHI,target_child,yyy mon Lulu,,,%act  balance son doudou /Theotime/239b.cha,Theotime/239b.cha,TOY,clara,SELF,Lara,
32386,CHI,target_child,mon Lulu,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32387,CHI,target_child,yyy garer un peu,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32388,CHI,target_child,yyy là,,,,Theotime/239b.cha,TOY,clara,SELF,Lara,
32389,MOT,mother,attends,,,,Theotime/239b.cha,1,clara,1,Lara,
32390,MOT,mother,on va on va la rhabiller un peu comme il faut,,,,Theotime/239b.cha,1,clara,1,Lara,
32391,MOT,mother,fais voir,,,,Theotime/239b.cha,1,clara,1,Lara,
32392,CHI,target_child,yyy rhabiller,,,%sit  Tim se penche vers sa poupée /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,SELF,Lara,
32393,MOT,mother,oh oui,,,,Theotime/239b.cha,1,clara,1,Lara,
32394,MOT,mother,ah ben oui elle avait un peu froid au nez,,,,Theotime/239b.cha,1,clara,1,Lara,
32395,MOT,mother,hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32396,CHI,target_child,comme ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32397,MOT,mother,ah il fait froid en ce moment,,,,Theotime/239b.cha,1,clara,1,Lara,
32398,MOT,mother,fais voir,,,%sit  Tim prend sa poupée /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32399,MOT,mother,oh oui bien là,,,,Theotime/239b.cha,1,clara,1,Lara,
32400,MOT,mother,fais voir,,,,Theotime/239b.cha,1,clara,1,Lara,
32401,MOT,mother,oh ben oui là,,,,Theotime/239b.cha,1,clara,1,Lara,
32402,MOT,mother,hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32403,MOT,mother,elle rentre dans www une banque là,,,,Theotime/239b.cha,1,clara,1,Lara,
32404,MOT,mother,c'est bon,,,%sit  Mot tient la poupée dans ses mains /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32405,MOT,mother,hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32406,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32407,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32408,MOT,mother,il y a quelqu'un?,,,,Theotime/239b.cha,1,clara,1,Lara,
32409,MOT,mother,il y a quelqu'un là dessous?,,,,Theotime/239b.cha,1,clara,1,Lara,
32410,MOT,mother,oh j'ai vu des www yeux,,,%sit  Mot regarde sous le chapeau de la poupée /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32411,MOT,mother,regarde,,,,Theotime/239b.cha,1,clara,1,Lara,
32412,MOT,mother,ah,,,,Theotime/239b.cha,1,clara,1,Lara,
32413,MOT,mother,là ça va mieux,,,,Theotime/239b.cha,1,clara,1,Lara,
32414,MOT,mother,elle avait peutêtre un peu chaud non?,,,%sit  Mot enlève le bonnet de la poupée /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32415,CHI,target_child,remettre,,,%act  Tim remet le bonnet à la poupée /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32416,MOT,mother,lui remettre,,,%act  Mot aide Tim à remettre le bonnet /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32417,MOT,mother,qu'estce tu vas lui remettre?,,,,Theotime/239b.cha,1,clara,1,Lara,
32418,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32419,MOT,mother,son bonnet,,,,Theotime/239b.cha,1,clara,1,Lara,
32420,MOT,mother,voilà,,,,Theotime/239b.cha,1,clara,1,Lara,
32421,MOT,mother,ah,,,%sit  Mot pose la poupée sur ces genoux /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32422,CHI,target_child,il a chaud lui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32423,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32424,CHI,target_child,www,,,%act  Tim se lève et se dirige vers le mur /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,NA,Lara,
32425,CHI,target_child,yyy retirer ça,,,%act  Tim essaye de tirer quelque chose /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32426,CHI,target_child,retirer ça moi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32427,MOT,mother,j'espère que les voisins sont pas rentrés de vacances,,,,Theotime/239b.cha,1,clara,1,Lara,
32428,MOT,mother,www,,,%sit  Tim tire une voiture avec une ficelle /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32429,MOT,mother,allez vas y,,,,Theotime/239b.cha,1,clara,1,Lara,
32430,MOT,mother,tire,,,,Theotime/239b.cha,1,clara,1,Lara,
32431,MOT,mother,tire Joe le Taxi,,,,Theotime/239b.cha,1,clara,1,Lara,
32432,MOT,mother,tu crois pas qu'il faut qu'elle aille au garage aussi cette voiture?,,,,Theotime/239b.cha,1,clara,1,Lara,
32433,MOT,mother,hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32434,MOT,mother,non?,,,,Theotime/239b.cha,1,clara,1,Lara,
32435,MOT,mother,www,,,,Theotime/239b.cha,1,clara,1,Lara,
32436,MOT,mother,tut tut,,,%sit  Tim arrive au niveau de Mot /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32437,MOT,mother,laissez moi passer,,,%act  Mot pousse les rails de train /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32438,MOT,mother,ahlàlà,,,,Theotime/239b.cha,1,clara,1,Lara,
32439,MOT,mother,yyy,,,,Theotime/239b.cha,1,clara,1,Lara,
32440,MOT,mother,tu as vu?,,,,Theotime/239b.cha,1,clara,1,Lara,
32441,MOT,mother,regarde,,,,Theotime/239b.cha,1,clara,1,Lara,
32442,MOT,mother,tu as vu ce nez qu'il a lui?,,,,Theotime/239b.cha,1,clara,1,Lara,
32443,MOT,mother,il est gros hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32444,CHI,target_child,a quoi yyy dessus?,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32445,CHI,target_child,quoi dessus?,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32446,MOT,mother,une casquette,,,,Theotime/239b.cha,1,clara,1,Lara,
32447,CHI,target_child,casquette,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32448,MOT,mother,une casquette,,,,Theotime/239b.cha,1,clara,1,Lara,
32449,CHI,target_child,casquette,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32450,CHI,target_child,yyy casquette,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32451,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32452,CHI,target_child,yyy lui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32453,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32454,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32455,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32456,CHI,target_child,yyy lui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32457,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32458,MOT,mother,oh,,,,Theotime/239b.cha,1,clara,1,Lara,
32459,CHI,target_child,catastrophe,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32460,CHI,target_child,catastrophe,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32461,MOT,mother,catastrophe,,,,Theotime/239b.cha,1,clara,1,Lara,
32462,MOT,mother,ouh la,,,%sit  la voiture se retourne sur le toit /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32463,CHI,target_child,tombé,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32464,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32465,MOT,mother,il a le cou là qui //,,,,Theotime/239b.cha,1,clara,1,Lara,
32466,MOT,mother,ouille ouille,,,,Theotime/239b.cha,1,clara,1,Lara,
32467,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32468,CHI,target_child,ah,,,%act  remet son taxi à l'endroit /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,?,Lara,
32469,CHI,target_child,,,,%act  tire sur le ficelle de son taxi /Theotime/239b.cha,Theotime/239b.cha,,clara,,Lara,
32470,CHI,target_child,,,,,Theotime/239b.cha,,clara,,Lara,
32471,CHI,target_child,yyy,,,,Theotime/239b.cha,NA,clara,?,Lara,
32472,CHI,target_child,yyy,,,,Theotime/239b.cha,NA,clara,?,Lara,
32473,CHI,target_child,yyy yyy,,,,Theotime/239b.cha,NA,clara,?,Lara,
32474,CHI,target_child,est lego,,,,Theotime/239b.cha,MOT,clara,?,Lara,
32475,CHI,target_child,,,,%act  Tim arrête de tirer la voiture et lache la ficelle pour chercher les légos /Theotime/239b.cha,Theotime/239b.cha,,clara,,Lara,
32476,MOT,mother,les légos ils sont dans l'autre boîte Tim,,,,Theotime/239b.cha,1,clara,1,Lara,
32477,MOT,mother,si tu cherches?,,,%sit  Tim cherche quelque chose /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32478,CHI,target_child,où les légos,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32479,MOT,mother,ils sont làbas,,,,Theotime/239b.cha,1,clara,1,Lara,
32480,CHI,target_child,est où,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32481,CHI,target_child,yyy sont où,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32482,MOT,mother,dans la boîte làbas près du lit,,,,Theotime/239b.cha,1,clara,1,Lara,
32483,CHI,target_child,yyy du lit,,,%act  Tim se dirige vers les boîtes à côté du lit /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32484,MOT,mother,aïe aïe aïe tes pieds,,,,Theotime/239b.cha,1,clara,1,Lara,
32485,CHI,target_child,yyy yyy est là,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32486,CHI,target_child,c'est là,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32487,MOT,mother,xxx,,,,Theotime/239b.cha,1,clara,1,Lara,
32488,MOT,mother,tu ferais pas un peu l'imbécile là?,,,,Theotime/239b.cha,1,clara,1,Lara,
32489,MOT,mother,hein?,,,,Theotime/239b.cha,1,clara,1,Lara,
32490,MOT,mother,par hasard?,,,%sit  Tim fouille dans la boîte /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32491,CHI,target_child,changer,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32492,CHI,target_child,trouver livre moi,,,%act  Tim vient de trouver un livre dans la boîte et le sort /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32493,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32494,CHI,target_child,ai trouvé le livre moi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32495,MOT,mother,ah,,,,Theotime/239b.cha,1,clara,1,Lara,
32496,CHI,target_child,est yyy,,,%sit  Tim rejoint Mot et s'assoie à côté d'elle /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32497,MOT,mother,ça c'est xxx +//,,,,Theotime/239b.cha,1,clara,1,Lara,
32498,MOT,mother,ça c'est même pas de bruit ça c'est bien,,,,Theotime/239b.cha,1,clara,1,Lara,
32499,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32500,CHI,target_child,yyy,,,%act  s'assied /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,1,Lara,
32501,CHI,target_child,ouais,,,,Theotime/239b.cha,MOT,clara,1,Lara,
32502,CHI,target_child,ça va où,,,,Theotime/239b.cha,MOT,clara,1,Lara,
32503,CHI,target_child,oui,,,%sit  Tim ouvre le livre qui parle et qui chante /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,1,Lara,
32504,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32505,CHI,target_child,est les moulins ça,,,%act  Tim montre les moulins sur le livre /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32506,CHI,target_child,est  est,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32507,CHI,target_child,c'est les moulins ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32508,MOT,mother,c'est les /,,,%act  Mot montre du doigt la page du livre /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32509,MOT,mother,mh,,,,Theotime/239b.cha,1,clara,1,Lara,
32510,MOT,mother,le moulin,,,,Theotime/239b.cha,1,clara,1,Lara,
32511,MOT,mother,attends,,,,Theotime/239b.cha,1,clara,1,Lara,
32512,MOT,mother,on va on va faire écouter,,,%sit  Tim joue avec le livre et fait changer les chansons /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32513,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32514,MOT,mother,qu'estce qu'on www entend?,,,,Theotime/239b.cha,1,clara,1,Lara,
32515,MOT,mother,bon,,,,Theotime/239b.cha,1,clara,1,Lara,
32516,MOT,mother,si on jouait aux légos?,,,,Theotime/239b.cha,1,clara,1,Lara,
32517,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32518,MOT,mother,www,,,%sit  Mot enlève le livre des mains de Tim et le ferme /Theotime/239b.cha,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32519,MOT,mother,non,,,,Theotime/239b.cha,1,clara,1,Lara,
32520,MOT,mother,c'est pour les bébés ça,,,%sit  Tim reprend le livre l'ouvre et tourne une page /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32521,CHI,target_child,ça,,,%act  Tim montre du doigt /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32522,CHI,target_child,c'est ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32523,MOT,mother,qui estce que elle garde?,,,,Theotime/239b.cha,1,clara,1,Lara,
32524,MOT,mother,qui estce qu'elle garde la bergère?,,,%sit  Mot montre du doigt Tim change la musique du livre et bouge ses pieds sur la musique /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32525,MOT,mother,qu'estce qu'on voit là?,,,%act  yyy yyy yyy 21289672133745/Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32526,MOT,mother,mh,,,,Theotime/239b.cha,1,clara,1,Lara,
32527,CHI,target_child,on va l'attraper,,,%act  Tim essaye d'attraper l'escargot du livre /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32528,CHI,target_child,est yyy facile,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32529,MOT,mother,on va l'attraper c'est facile oui,,,,Theotime/239b.cha,1,clara,1,Lara,
32530,MOT,mother,ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32531,CHI,target_child,euh yyy yyy va l'attraper la souris,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32532,MOT,mother,mh,,,,Theotime/239b.cha,1,clara,1,Lara,
32533,CHI,target_child,on va l'attraper la souris,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32534,MOT,mother,tu crois?,,,,Theotime/239b.cha,1,clara,1,Lara,
32535,CHI,target_child,yyy longue la souris,,,%act  Tim met le doigt en l'air pour donner une idée de grandeur /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32536,CHI,target_child,est yyy longue euh euh,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32537,MOT,mother,elle est longue?,,,,Theotime/239b.cha,1,clara,1,Lara,
32538,MOT,mother,elle est,,,,Theotime/239b.cha,1,clara,1,Lara,
32539,MOT,mother,elle saute haut,,,,Theotime/239b.cha,1,clara,1,Lara,
32540,CHI,target_child,saute haut,,,%com attention à l'intonation /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32541,MOT,mother,c'est une souris sauteuse?,,,,Theotime/239b.cha,1,clara,1,Lara,
32542,CHI,target_child,est un ciel,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32543,CHI,target_child,a yyy ciel aussi,,,%act  Tim montre le ciel sur l'image /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32544,MOT,mother,le ciel,,,,Theotime/239b.cha,1,clara,1,Lara,
32545,MOT,mother,et là c'est le?,,,%act  Mot montre du doigt /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32546,CHI,target_child,la bouche,,,%act  Tim montre du doigt /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32547,MOT,mother,oui,,,,Theotime/239b.cha,1,clara,1,Lara,
32548,MOT,mother,le soleil,,,,Theotime/239b.cha,1,clara,1,Lara,
32549,CHI,target_child,rond,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32550,MOT,mother,mh,,,%sit  Tim appuie sur un bouton et la chanson commence 227722212717/Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32551,CHI,target_child,www yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32552,CHI,target_child,www,,,%act  Tim tape sur le livre /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,NA,Lara,
32553,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32554,MOT,mother,alors qu'estce qu'on voit là?,,,%act  Mot montre du doigt /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32555,CHI,target_child,mouton,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32556,MOT,mother,mh,,,,Theotime/239b.cha,1,clara,1,Lara,
32557,MOT,mother,y en a combien des moutons?,,,,Theotime/239b.cha,1,clara,1,Lara,
32558,CHI,target_child,xxx,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32559,CHI,target_child,un,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32560,CHI,target_child,deux trois cinq trois,,,%act  Tim tape sur le livre pour compter les montons /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32561,MOT,mother,ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32562,MOT,mother,quatre,,,,Theotime/239b.cha,1,clara,1,Lara,
32563,MOT,mother,www,,,%sit  Mot lève le bras en l'air /Theotime/239b.cha,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32564,CHI,target_child,quatre,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32565,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32566,CHI,target_child,quatre,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32567,CHI,target_child,quatre,,,%act  Tim se retourne et regarde la caméra /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32568,MOT,mother,allez et,,,,Theotime/239b.cha,1,clara,1,Lara,
32569,MOT,mother,à bientôt oui,,,%sit  Mot répond au livre qu'elle est entrain de fermer et qui dit à bientôt et elle le pose à côté d'elle /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32570,CHI,target_child,bientôt,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32571,CHI,target_child,ouais,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32572,CHI,target_child,et ouais,,,%sit  Tim se met à genoux et joue avec le train /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32573,MOT,mother,alors on va jouer aux légos?,,,,Theotime/239b.cha,1,clara,1,Lara,
32574,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32575,MOT,mother,c'est une bonne idée pourtant xxx xxx,,,,Theotime/239b.cha,1,clara,1,Lara,
32576,CHI,target_child,broum,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32577,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32578,CHI,target_child,les légos,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32579,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32580,CHI,target_child,tunnel,,,%act  Tim se lève et part vers les légos il marche sur les rails /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32581,MOT,mother,aïe aïe aïe,,,%sit  Mot pousse les rails pour dégager le passage /Theotime/239bcha,Theotime/239b.cha,1,clara,1,Lara,
32582,CHI,target_child,les légos dans tunnel,,,%act  Tim fouille dans les légos /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32583,MOT,mother,ah tu veux mettre des légos dans le tunnel,,,,Theotime/239b.cha,1,clara,1,Lara,
32584,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32585,MOT,mother,sur le tunnel,,,,Theotime/239b.cha,1,clara,1,Lara,
32586,MOT,mother,tu fais une tour?,,,,Theotime/239b.cha,1,clara,1,Lara,
