utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
37500	MOT	mother	ouh la la				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37501	MOT	mother	mais dis donc Hihé là				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37502	MOT	mother	Hihé Hihé				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37503	MOT	mother	ouille ouille ouille Hihé			%sit  Mot et Tim rient /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37504	MOT	mother	c'est lui qui m'a fait un trou hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37507	MOT	mother	tu as vu?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37508	MOT	mother	c'est lui qui a fait un trou dans mon pantalon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37510	MOT	mother	ah ben dis lui de rentrer chez lui hein si il fait des trous dans mon pantalon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37514	MOT	mother	ah ben non				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37515	MOT	mother	heureusement il en fait pas partout				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37517	MOT	mother	ouille ouille ouille			%sit  Tim rit /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37518	MOT	mother	et il va sur le bateau			%sit  Mot prend le crabe /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37520	MOT	mother	ohlàlà c'est trop petit				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37521	MOT	mother	oh oh oh poum plouf				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37523	MOT	mother	comment ça marche?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37524	MOT	mother	et en plus ça marche même pas comme ça un crabe				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37526	MOT	mother	et si ça marche comme ça un crabe				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37528	MOT	mother	et si ça marche sur le côté			%sit  Tim reprend le crabe /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37530	MOT	mother	ça marche sur le côté xxx les crabes				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37532	MOT	mother	tu l'adores?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37534	MOT	mother	ton crabe adoré				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37536	MOT	mother	c'est un crabe de terre ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37538	MOT	mother	si je crois que c'est un crabe de terre ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37540	MOT	mother	ben si ça vit pas dans l'eau ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37543	MOT	mother	mh				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37544	MOT	mother	je crois que les crabes rouges comme ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37547	MOT	mother	le mettre dans la mer?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37549	MOT	mother	pourquoi tu veux le mettre dans la mer?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37551	MOT	mother	il sera tout mouillé				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37552	MOT	mother	c'est une peluche ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37555	MOT	mother	c'est un faux				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37557	MOT	mother	c'est un vrai Hihé				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37559	MOT	mother	oui il y a son passeport Hawaïen qu'est ce qu'ils disent?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37560	MOT	mother	les enfants ils jouent //?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37561	MOT	mother	ils jouent avec les crabes				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37563	MOT	mother	ben xxx				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37567	MOT	mother	non casse pas ça				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37568	MOT	mother	le arrache pas				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37571	MOT	mother	tu crois que ça a des poils les les crabes en fait?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37573	MOT	mother	oui?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37575	MOT	mother	ça a pas de poils les crabes				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37579	MOT	mother	ben dis donc et ben écoute remarque défoule toi làdessus hein si tu veux mais				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37584	MOT	mother	www ah bon il faut que tu le changes?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37586	MOT	mother	www un roi qui a plein de caca comment ça se fait ça?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37587	MOT	mother	quand même ça se fait pas hein			%sit  Mot attrape la peluche /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37588	MOT	mother	attention				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37589	MOT	mother	hop là				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37590	MOT	mother	et tu peux peutêtre lui faire faire du cheval aussi après				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37592	MOT	mother	bah change le d'abord oui parce que +				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37594	MOT	mother	ouf				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37595	MOT	mother	allez tu le mets làdessus				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37596	MOT	mother	oui				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37599	MOT	mother	c'est vrai				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37600	MOT	mother	euh je remarque que hein on sait tout de suite qui hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37601	MOT	mother	alors				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37602	MOT	mother	on va lui il a une couche au moins j'espère hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37603	MOT	mother	on lui enlève son pantalon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37605	MOT	mother	xxx				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37606	MOT	mother	ah oui heureusement parce que				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37608	MOT	mother	www fallait demander hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37609	MOT	mother	hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37610	MOT	mother	bon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37611	MOT	mother	on prend une xxx				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37613	MOT	mother	s'essuyer				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37614	MOT	mother	voilà				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37615	MOT	mother	tu me donnes une couche propre?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37618	MOT	mother	merci				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37619	MOT	mother	allez on lève les fesses				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37620	MOT	mother	www couic couic				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37621	MOT	mother	xxx on lui remet son pantalon?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37623	MOT	mother	mais arrête de bouger Babar là				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37624	MOT	mother	ah				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37625	MOT	mother	ça y est				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37626	MOT	mother	ah bon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37627	MOT	mother	il se sent mieux j'ai l'impression hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37629	MOT	mother	oh				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37630	MOT	mother	comment il fait pipi?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37632	MOT	mother	non				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37635	MOT	mother	,www faut recommencer?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37638	MOT	mother	Babar tu commences à être grand maintenant hein alors tu pourrais demander à aller faire aux w_c				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37639	MOT	mother	oui mais j'ai oublié				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37640	MOT	mother	bon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37641	MOT	mother	xxx on va enlever ton pantalon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37647	MOT	mother	bon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37648	MOT	mother	hop				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37649	MOT	mother	on jette la couche				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37650	MOT	mother	on nettoie				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37651	MOT	mother	tu me donnes une autre couche si il te plaît				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37659	MOT	mother	voilà				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37660	MOT	mother	ah				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37662	MOT	mother	oh ben tu aurais pas pu le dire avant a remis la couche et le pantalon			%com attention auxiliaire pus verbe /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37664	MOT	mother	tu lui laves la figure				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37670	MOT	mother	et la trompe bien la trompe faut bien yyy				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37671	MOT	mother	voilà				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37672	MOT	mother	les www oreilles				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37674	MOT	mother	et derrière les www oreilles				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37675	MOT	mother	bah oui hein faut toujours bien regarder derrière les www oreilles				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37678	MOT	mother	ah oui la couronne faut l'astiquer faut qu'elle brille hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37679	MOT	mother	voilà				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37680	MOT	mother	qu'elle soit bien jolie				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37681	MOT	mother	voilà				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37683	MOT	mother	des bougies?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37686	MOT	mother	ah ben non mais ça c'est finit ça hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37687	MOT	mother	c'est finit				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37688	MOT	mother	c'est le huit décembre et puis c'est plus après				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37689	MOT	mother	après il faut attendre un www an				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37690	MOT	mother	hein				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37692	MOT	mother	on l'a fait deux fois en plus cette année				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37693	MOT	mother	on www a fait à Chaley et aussi //?				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37694	MOT	mother	et puis on a fait aussi				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37696	MOT	mother	et à Lyon				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37697	MOT	mother	alors déjà c'est				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37699	MOT	mother	bah si				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37700	MOT	mother	si on a fait yyy				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37701	MOT	mother	ah ouais				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37702	MOT	mother	ben oui				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37703	MOT	mother	on www a pas aller à celle de Lyon à la fête des lumières oui				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37704	MOT	mother	il faisait trop froid				Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37706	MOT	mother	Amé elle avait			%sit  fin première partie début deuxième partie /Theotime/273a.cha	Theotime/273a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37712	MOT	mother	c'est qui qui a lu ça?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37713	MOT	mother	c'est Ame?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37715	MOT	mother	oui				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37718	MOT	mother	hop là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37720	MOT	mother	xxx pousser la porte				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37722	MOT	mother	tu arrives encore à marcher dans ta chambre?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37725	MOT	mother	oh tu lui montres				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37727	MOT	mother	mh mais dis donc elle est sale ta pelle là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37729	MOT	mother	oui mais il aurait fallu la nettoyer avant parce que là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37730	MOT	mother	regarde ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37733	MOT	mother	d'accord				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37735	MOT	mother	ben faudra qu'il fasse beau alors parce que				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37737	MOT	mother	tu la feras sécher au soleil?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37740	MOT	mother	dans les flaques d'eau tu vas la laver?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37741	MOT	mother	tu crois?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37743	MOT	mother	et tu crois qu'elle sera pas encore plus sale?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37745	MOT	mother	non?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37748	MOT	mother	mh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37751	MOT	mother	ah non tu as vu le chat /				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37753	MOT	mother	oui oui le chat de Lau oui il +				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37755	MOT	mother	c'est comme ça qu'il a fait le chat de Lau quand il est tombé de de la fenêtre?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37757	MOT	mother	ohlàlà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37759	MOT	mother	elle t'a raconté?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37762	MOT	mother	tu as entendu ce qui se disait?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37766	MOT	mother	la grosse?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37768	MOT	mother	pfff				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37770	MOT	mother	la petite je crois que c'est pour se diriger				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37771	MOT	mother	c'est pour pouvoir tourner				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37773	MOT	mother	ah je sais pas je pense				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37777	MOT	mother	il doit pas y avoir que ça pour tourner xxx				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37779	MOT	mother	fais voir?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37783	MOT	mother	ah il s'était trompé d'endroit				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37785	MOT	mother	elle est où la grande pile de bois là?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37786	MOT	mother	elle est par làbas?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37789	MOT	mother	oh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37793	MOT	mother	pourquoi il jette son bois dans l'eau?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37794	MOT	mother	c'est pourquoi il jette les troncs dans l'eau?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37796	MOT	mother	hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37799	MOT	mother	c'est une bonne raison oui				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37806	MOT	mother	oh attention				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37808	MOT	mother	eh doucement les livres hein				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37809	MOT	mother	hein tu sais qu'il faut faire doucement //				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37811	MOT	mother	avec les livres				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37814	MOT	mother	oh tu es bien excité ce matin là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37815	MOT	mother	qu'estce qui se passe?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37817	MOT	mother	hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37819	MOT	mother	eh calmetoi				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37822	MOT	mother	www bien sûr				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37824	MOT	mother	allez tu ramasses				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37825	MOT	mother	tu remets droit là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37827	MOT	mother	mais si				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37828	MOT	mother	regarde c'est tout de travers				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37830	MOT	mother	tu arrêtes de marcher sur les livres				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37832	MOT	mother	oui ben tu avec tes petits bras et tes gros muscles tu ramasses				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37834	MOT	mother	ben				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37836	MOT	mother	oui mais toi tu es fort				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37838	MOT	mother	mais si				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37841	MOT	mother	fais vois			%sit  Mot touche les bras de Tim /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37842	MOT	mother	ouh la la				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37843	MOT	mother	ben si				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37845	MOT	mother	xxx tu vas arriver à le porter ça je pense			%com Mot et Tim parlent en même temps /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37847	MOT	mother	c'est trop lourd				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37849	MOT	mother	oh arrête eh oh oh oh oh oh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37851	MOT	mother	tu le remets droit				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37859	MOT	mother	encore?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37864	MOT	mother	oh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37867	MOT	mother	ravas@c				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37870	MOT	mother	un camion quoi?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37872	MOT	mother	des@c?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37874	MOT	mother	ah descend				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37876	MOT	mother	oui descend				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37877	MOT	mother	je sais pas				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37882	MOT	mother	www attention regarde				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37883	MOT	mother	attention il va sortir par l'autre côté			%sit  Mot lance la voiture /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37893	MOT	mother	qu'estce que tu as ramassé?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37894	MOT	mother	regarde y en a un www autre?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37895	MOT	mother	hop là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37898	MOT	mother	ah bon les camions ils font tchou tchou?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37900	MOT	mother	ah				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37901	MOT	mother	ça me paraît ça me paraît bizarre ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37903	MOT	mother	drôle de camion hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37906	MOT	mother	www ah ouais pour un camion il faut une grosse place oui				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37913	MOT	mother	je t'entends bien Tim hein				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37914	MOT	mother	on est pas loin là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37915	MOT	mother	hein c'est pas la peine de crier				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37917	MOT	mother	ah bon?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37921	MOT	mother	ouh la la pff ouh la la regarde ils www ont fait des tonneaux là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37922	MOT	mother	ils www ont fait des tonneaux				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37924	MOT	mother	qu'estce qu'il a fait le +/				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37925	MOT	mother	il est www allé trop vite?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37927	MOT	mother	il faut aller doucement hein là hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37928	MOT	mother	faut lui dire à ton camion de pas aller trop vite				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37929	MOT	mother	hein parce que c'est une descente dangereuse là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37932	MOT	mother	ah si si il avait le droit mais faut qu'il arrive doucement				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37933	MOT	mother	s'il arrive trop vite yyy				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37934	MOT	mother	il il a un accident				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37935	MOT	mother	voilà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37937	MOT	mother	eh oui				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37938	MOT	mother	là il en www a eu un?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37939	MOT	mother	non regarde tu vois				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37940	MOT	mother	il est rentré aussi dans				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37942	MOT	mother	si tu vois il aurait dû freiner avant parce que là +				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37945	MOT	mother	ah ohlàlà ben faut appeler les pompiers				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
